# fueleconomy.gov vehicles dataset, downloaded 2026-05-23, filtered years 2009-2022
year,make,model,mpg_combined,body_type
2022,Hyundai,Tucson AWD,26.0,Small Sport Utility Vehicle 4WD
2022,Hyundai,Tucson FWD,29.0,Small Sport Utility Vehicle 2WD
2022,Hyundai,Tucson Hybrid,37.0,Small Sport Utility Vehicle 4WD
2022,Hyundai,Tucson Hybrid Blue,38.0,Small Sport Utility Vehicle 4WD
2022,Hyundai,Tucson Plug-in Hybrid,35.0,Small Sport Utility Vehicle 4WD
2022,Hyundai,Veloster N,23.5,Compact Cars
2022,Hyundai,Venue,31.0,Midsize Cars
2022,Infiniti,Q50,23.0,Midsize Cars
2022,Infiniti,Q50 AWD,22.0,Midsize Cars
2022,Infiniti,Q50 Red Sport,22.0,Midsize Cars
2022,Infiniti,Q50 Red Sport  AWD,22.0,Midsize Cars
2022,Infiniti,Q60,22.0,Subcompact Cars
2022,Infiniti,Q60 AWD,22.0,Subcompact Cars
2022,Infiniti,Q60 Red Sport,22.0,Subcompact Cars
2022,Infiniti,Q60 Red Sport AWD,21.0,Subcompact Cars
2022,Infiniti,QX50,26.0,Small Sport Utility Vehicle 2WD
2022,Infiniti,QX50 AWD,25.0,Small Sport Utility Vehicle 4WD
2022,Infiniti,QX55 AWD,25.0,Small Sport Utility Vehicle 4WD
2022,Infiniti,QX60 AWD,22.0,Standard Sport Utility Vehicle 4WD
2022,Infiniti,QX60 FWD,23.0,Standard Sport Utility Vehicle 2WD
2022,Infiniti,QX80 2WD,16.0,Standard Sport Utility Vehicle 2WD
2022,Infiniti,QX80 4WD,15.0,Standard Sport Utility Vehicle 4WD
2022,Jaguar,E-Pace,23.0,Small Sport Utility Vehicle 4WD
2022,Jaguar,E-Pace MHEV,23.0,Small Sport Utility Vehicle 4WD
2022,Jaguar,F-Pace,24.0,Small Sport Utility Vehicle 4WD
2022,Jaguar,F-Pace P340 MHEV,22.0,Small Sport Utility Vehicle 4WD
2022,Jaguar,F-Pace P400 MHEV,22.0,Small Sport Utility Vehicle 4WD
2022,Jaguar,F-Pace SVR,17.0,Small Sport Utility Vehicle 4WD
2022,Jaguar,F-Type P450 AWD R-Dynamic Convertible,18.0,Two Seaters
2022,Jaguar,F-Type P450 AWD R-Dynamic Coupe,18.0,Two Seaters
2022,Jaguar,F-Type P450 RWD Convertible,19.0,Two Seaters
2022,Jaguar,F-Type P450 RWD Coupe,19.0,Two Seaters
2022,Jaguar,F-Type R AWD Convertible,18.0,Two Seaters
2022,Jaguar,F-Type R AWD Coupe,18.0,Two Seaters
2022,Jaguar,XF P250,28.0,Midsize Cars
2022,Jaguar,XF P250 AWD,26.0,Midsize Cars
2022,Jaguar,XF P300 AWD,25.0,Midsize Cars
2022,Jeep,Cherokee 4WD,24.0,Small Sport Utility Vehicle 4WD
2022,Jeep,Cherokee FWD,25.0,Small Sport Utility Vehicle 2WD
2022,Jeep,Cherokee Trailhawk 4WD,21.0,Small Sport Utility Vehicle 4WD
2022,Jeep,Compass 4WD,25.0,Small Sport Utility Vehicle 4WD
2022,Jeep,Compass FWD,25.0,Small Sport Utility Vehicle 2WD
2022,Jeep,Gladiator 4WD,19.0,Standard Pickup Trucks 4WD
2022,Jeep,Gladiator EcoDiesel 4WD,24.0,Standard Pickup Trucks 4WD
2022,Jeep,Gladiator Rubic EcoDiesel 4WD,24.0,Standard Pickup Trucks 4WD
2022,Jeep,Grand Cherokee 2WD,22.0,Standard Sport Utility Vehicle 2WD
2022,Jeep,Grand Cherokee 4WD,19.5,Standard Sport Utility Vehicle 4WD
2022,Jeep,Grand Cherokee 4xe,23.0,Standard Sport Utility Vehicle 4WD
2022,Jeep,Grand Cherokee L 2WD,21.0,Standard Sport Utility Vehicle 2WD
2022,Jeep,Grand Cherokee L 4WD,19.0,Standard Sport Utility Vehicle 4WD
2022,Jeep,Grand Cherokee WK 2WD,21.0,Standard Sport Utility Vehicle 2WD
2022,Jeep,Grand Cherokee WK 4WD,21.0,Standard Sport Utility Vehicle 4WD
2022,Jeep,Grand Wagoneer 2WD,16.0,Standard Sport Utility Vehicle 2WD
2022,Jeep,Grand Wagoneer 4WD,16.0,Standard Sport Utility Vehicle 4WD
2022,Jeep,Renegade 2WD,27.0,Small Sport Utility Vehicle 2WD
2022,Jeep,Renegade 4WD,26.0,Small Sport Utility Vehicle 4WD
2022,Jeep,Renegade Trailhawk 4WD,24.0,Small Sport Utility Vehicle 4WD
2022,Jeep,Wagoneer 2WD,18.0,Standard Sport Utility Vehicle 2WD
2022,Jeep,Wagoneer 4WD,17.0,Standard Sport Utility Vehicle 4WD
2022,Jeep,Wrangler 2dr 4WD,20.5,Small Sport Utility Vehicle 4WD
2022,Jeep,Wrangler 4dr 4WD,20.0,Small Sport Utility Vehicle 4WD
2022,Jeep,Wrangler 4dr 4xe,20.0,Small Sport Utility Vehicle 4WD
2022,Jeep,Wrangler 4dr EcoDiesel 4WD,25.0,Small Sport Utility Vehicle 4WD
2022,Jeep,Wrangler Rubic 4dr EcoDiesel 4WD,23.0,Small Sport Utility Vehicle 4WD
2022,Kia,Carnival,22.0,Minivan - 2WD
2022,Kia,EV6 AWD (Long Range),105.0,Small Station Wagons
2022,Kia,EV6 RWD (Long Range),117.0,Small Station Wagons
2022,Kia,EV6 RWD (Standard Range),117.0,Small Station Wagons
2022,Kia,Forte,30.0,Midsize Cars
2022,Kia,Forte FE,35.0,Midsize Cars
2022,Kia,K5,31.0,Large Cars
2022,Kia,K5 AWD,28.0,Large Cars
2022,Kia,Niro,49.0,Small Station Wagons
2022,Kia,Niro Electric,112.0,Small Station Wagons
2022,Kia,Niro FE,50.0,Small Station Wagons
2022,Kia,Niro Plug-in Hybrid,46.0,Small Station Wagons
2022,Kia,Niro Touring,43.0,Small Station Wagons
2022,Kia,Rio,36.0,Compact Cars
2022,Kia,Seltos AWD,28.0,Small Sport Utility Vehicle 4WD
2022,Kia,Seltos FWD,31.0,Small Sport Utility Vehicle 2WD
2022,Kia,Sorento AWD,24.0,Small Sport Utility Vehicle 4WD
2022,Kia,Sorento FWD,25.5,Small Sport Utility Vehicle 2WD
2022,Kia,Sorento Hybrid AWD,35.0,Small Sport Utility Vehicle 4WD
2022,Kia,Sorento Hybrid FWD,37.0,Small Sport Utility Vehicle 2WD
2022,Kia,Sorento Plug-in Hybrid,34.0,Small Sport Utility Vehicle 4WD
2022,Kia,Soul,29.5,Small Station Wagons
2022,Kia,Soul Eco dynamics,31.0,Small Station Wagons
2022,Kia,Sportage AWD,22.0,Small Sport Utility Vehicle 4WD
2022,Kia,Sportage FWD,24.5,Small Sport Utility Vehicle 2WD
2022,Kia,Stinger AWD,22.0,Midsize Cars
2022,Kia,Stinger RWD,22.5,Midsize Cars
2022,Kia,Telluride AWD,21.0,Small Sport Utility Vehicle 4WD
2022,Kia,Telluride FWD,23.0,Small Sport Utility Vehicle 2WD
2022,Lamborghini,Aventador Countach,11.0,Two Seaters
2022,Lamborghini,Aventador Coupe,11.0,Two Seaters
2022,Lamborghini,Aventador Roadster,11.0,Two Seaters
2022,Lamborghini,Huracan Coupe,15.0,Two Seaters
2022,Lamborghini,Huracan Coupe RWD,15.0,Two Seaters
2022,Lamborghini,Huracan Spyder,15.0,Two Seaters
2022,Lamborghini,Huracan Spyder RWD,15.0,Two Seaters
2022,Lamborghini,Urus,14.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Defender 110,17.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Defender 110 MHEV,19.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Defender 90,17.5,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Defender 90 MHEV,19.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Discovery,21.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Discovery MHEV,21.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Discovery Sport,20.0,Small Sport Utility Vehicle 4WD
2022,Land Rover,New Range Rover,18.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,New Range Rover LWB,18.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,New Range Rover P360 LWB MHEV,21.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,New Range Rover P360 MHEV,21.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,New Range Rover P400 LWB MHEV,21.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,New Range Rover P400 MHEV,21.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover,18.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover Evoque,22.0,Small Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover Evoque MHEV,23.0,Small Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover LWB,18.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover LWB SVA,15.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover P360 MHEV,20.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover P400 MHEV,20.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover SVA,16.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover Sport,19.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover Sport P360 MHEV,21.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover Sport P400 MHEV,21.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover Sport PHEV,19.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover Sport SVR,16.0,Standard Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover Velar,23.0,Small Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover Velar P340 MHEV,22.0,Small Sport Utility Vehicle 4WD
2022,Land Rover,Range Rover Velar P400 MHEV,21.0,Small Sport Utility Vehicle 4WD
2022,Lexus,ES 250 AWD,28.0,Midsize Cars
2022,Lexus,ES 300h,44.0,Midsize Cars
2022,Lexus,ES 350,26.0,Midsize Cars
2022,Lexus,ES 350 F Sport,25.0,Midsize Cars
2022,Lexus,GX 460,16.0,Standard Sport Utility Vehicle 4WD
2022,Lexus,IS 300,25.0,Compact Cars
2022,Lexus,IS 300 AWD,22.0,Compact Cars
2022,Lexus,IS 350,23.0,Compact Cars
2022,Lexus,IS 350 AWD,22.0,Compact Cars
2022,Lexus,IS 500,20.0,Compact Cars
2022,Lexus,LC 500,19.0,Subcompact Cars
2022,Lexus,LC 500 Convertible,18.0,Minicompact Cars
2022,Lexus,LC 500h,29.0,Subcompact Cars
2022,Lexus,LS 500,22.0,Midsize Cars
2022,Lexus,LS 500 AWD,21.0,Midsize Cars
2022,Lexus,LS 500h AWD,25.0,Midsize Cars
2022,Lexus,LX 600,19.0,Standard Sport Utility Vehicle 4WD
2022,Lexus,NX 250,28.0,Small Sport Utility Vehicle 2WD
2022,Lexus,NX 250 AWD,28.0,Small Sport Utility Vehicle 4WD
2022,Lexus,NX 350 AWD,25.0,Small Sport Utility Vehicle 4WD
2022,Lexus,NX 350h AWD,39.0,Small Sport Utility Vehicle 4WD
2022,Lexus,NX 450h Plus AWD,36.0,Small Sport Utility Vehicle 4WD
2022,Lexus,RC 300,25.0,Subcompact Cars
2022,Lexus,RC 300 AWD,22.0,Subcompact Cars
2022,Lexus,RC 350,23.0,Subcompact Cars
2022,Lexus,RC 350 AWD,22.0,Subcompact Cars
2022,Lexus,RC F,19.0,Subcompact Cars
2022,Lexus,RX 350,23.0,Small Sport Utility Vehicle 2WD
2022,Lexus,RX 350 AWD,22.0,Small Sport Utility Vehicle 4WD
2022,Lexus,RX 350 L,22.0,Small Sport Utility Vehicle 2WD
2022,Lexus,RX 350 L AWD,21.0,Small Sport Utility Vehicle 4WD
2022,Lexus,RX 450h AWD,30.0,Standard Sport Utility Vehicle 4WD
2022,Lexus,RX 450h L AWD,29.0,Standard Sport Utility Vehicle 4WD
2022,Lexus,UX 200,32.0,Midsize Cars
2022,Lexus,UX 250h,42.0,Compact Cars
2022,Lexus,UX 250h AWD,39.0,Compact Cars
2022,Lincoln,Aviator AWD,20.0,Standard Sport Utility Vehicle 4WD
2022,Lincoln,Aviator PHEV AWD,23.0,Standard Sport Utility Vehicle 4WD
2022,Lincoln,Aviator RWD,21.0,Standard Sport Utility Vehicle 2WD
2022,Lincoln,Corsair AWD,24.0,Small Sport Utility Vehicle 4WD
2022,Lincoln,Corsair AWD PHEV,33.0,Small Sport Utility Vehicle 4WD
2022,Lincoln,Corsair FWD,25.0,Small Sport Utility Vehicle 2WD
2022,Lincoln,Nautilus AWD,22.0,Small Sport Utility Vehicle 4WD
2022,Lincoln,Nautilus FWD,23.0,Small Sport Utility Vehicle 2WD
2022,Lincoln,Navigator 2WD,19.0,Standard Sport Utility Vehicle 2WD
2022,Lincoln,Navigator 4WD,18.0,Standard Sport Utility Vehicle 4WD
2022,Lucid,Air Dream P AWD w/19 inch wheels,116.0,Large Cars
2022,Lucid,Air Dream P AWD w/21 inch wheels,111.0,Large Cars
2022,Lucid,Air Dream R AWD w/19 inch wheels,125.0,Large Cars
2022,Lucid,Air Dream R AWD w/21 inch wheels,116.0,Large Cars
2022,Lucid,Air G Touring AWD w/19 inch wheels,131.0,Large Cars
2022,Lucid,Air G Touring AWD w/21 inch wheels,121.0,Large Cars
2022,MINI,Cooper Convertible,31.5,Minicompact Cars
2022,MINI,Cooper Countryman,29.0,Midsize Cars
2022,MINI,Cooper Countryman All4,26.0,Midsize Cars
2022,MINI,Cooper Hardtop 2 door,31.5,Subcompact Cars
2022,MINI,Cooper Hardtop 4 door,31.5,Subcompact Cars
2022,MINI,Cooper S Clubman,27.5,Midsize Cars
2022,MINI,Cooper S Clubman All4,26.0,Midsize Cars
2022,MINI,Cooper S Convertible,28.0,Minicompact Cars
2022,MINI,Cooper S Countryman,28.0,Midsize Cars
2022,MINI,Cooper S Countryman All4,26.0,Midsize Cars
2022,MINI,Cooper S Hardtop 2 door,29.0,Subcompact Cars
2022,MINI,Cooper S Hardtop 4 door,29.0,Subcompact Cars
2022,MINI,Cooper SE Countryman All4,29.0,Midsize Cars
2022,MINI,Cooper SE Hardtop 2 door,110.0,Subcompact Cars
2022,MINI,JCW Countryman All4,26.0,Midsize Cars
2022,MINI,John Cooper Works Clubman All4,26.0,Midsize Cars
2022,MINI,John Cooper Works Convertible,28.0,Minicompact Cars
2022,MINI,John Cooper Works Hardtop 2 door,27.0,Subcompact Cars
2022,Maserati,Ghibli GT,20.0,Midsize Cars
2022,Maserati,Ghibli Modena AWD,19.0,Midsize Cars
2022,Maserati,Ghibli Modena RWD,20.0,Midsize Cars
2022,Maserati,Ghibli Trofeo,16.0,Midsize Cars
2022,Maserati,Levante GT,18.0,Standard Sport Utility Vehicle 4WD
2022,Maserati,Levante Modena,18.0,Standard Sport Utility Vehicle 4WD
2022,Maserati,Levante Modena V8,16.0,Standard Sport Utility Vehicle 4WD
2022,Maserati,Levante Trofeo,16.0,Standard Sport Utility Vehicle 4WD
2022,Maserati,MC20,18.0,Two Seaters
2022,Maserati,Quattroporte GT,19.0,Large Cars
2022,Maserati,Quattroporte Modena AWD,19.0,Large Cars
2022,Maserati,Quattroporte Modena RWD,19.0,Large Cars
2022,Maserati,Quattroporte Trofeo,16.0,Large Cars
2022,Mazda,3 4-Door 2WD,30.5,Compact Cars
2022,Mazda,3 4-Door 4WD,27.5,Compact Cars
2022,Mazda,3 5-Door 2WD,28.0,Midsize Cars
2022,Mazda,3 5-Door 4WD,26.5,Midsize Cars
2022,Mazda,CX-30 4WD,25.5,Small Sport Utility Vehicle 4WD
2022,Mazda,CX-5 4WD,25.0,Small Sport Utility Vehicle 4WD
2022,Mazda,CX-9 4WD,23.0,Small Sport Utility Vehicle 4WD
2022,Mazda,MX-30,92.0,Midsize Cars
2022,Mazda,MX-5,29.5,Two Seaters
2022,McLaren Automotive,720S Coupe,18.0,Two Seaters
2022,McLaren Automotive,720S Spider,18.0,Two Seaters
2022,McLaren Automotive,765LT Spider,16.0,Two Seaters
2022,McLaren Automotive,GT,18.0,Two Seaters
2022,Mercedes-Benz,A220,28.0,Subcompact Cars
2022,Mercedes-Benz,A220 4matic,28.0,Subcompact Cars
2022,Mercedes-Benz,AMG A35 4matic,25.0,Subcompact Cars
2022,Mercedes-Benz,AMG C43 4matic Convertible,22.0,Subcompact Cars
2022,Mercedes-Benz,AMG C43 4matic Coupe,22.0,Subcompact Cars
2022,Mercedes-Benz,AMG CLA35 4matic,24.0,Compact Cars
2022,Mercedes-Benz,AMG CLA45 4matic,23.0,Compact Cars
2022,Mercedes-Benz,AMG E53 4matic Plus,24.0,Midsize Cars
2022,Mercedes-Benz,AMG E53 4matic Plus Convertible,22.0,Subcompact Cars
2022,Mercedes-Benz,AMG E53 4matic Plus Coupe,23.0,Subcompact Cars
2022,Mercedes-Benz,AMG EQS 4matic Plus,77.0,Large Cars
2022,Mercedes-Benz,AMG G63,14.0,Standard Sport Utility Vehicle 4WD
2022,Mercedes-Benz,AMG GLA35 4matic,25.0,Small Station Wagons
2022,Mercedes-Benz,AMG GLA45 4matic,22.0,Small Station Wagons
2022,Mercedes-Benz,AMG GLB35 4matic,22.0,Midsize Station Wagons
2022,Mercedes-Benz,AMG GLC43 4matic,21.0,Small Sport Utility Vehicle 4WD
2022,Mercedes-Benz,AMG GLC43 4matic Coupe,19.0,Small Sport Utility Vehicle 4WD
2022,Mercedes-Benz,AMG GLE53 4matic Plus,19.0,Standard Sport Utility Vehicle 4WD
2022,Mercedes-Benz,AMG GLE53 4matic Plus Coupe,19.0,Standard Sport Utility Vehicle 4WD
2022,Mercedes-Benz,AMG GLE63 S 4matic Plus,16.0,Standard Sport Utility Vehicle 4WD
2022,Mercedes-Benz,AMG GLE63 S 4matic Plus Coupe,16.0,Standard Sport Utility Vehicle 4WD
2022,Mercedes-Benz,AMG GLS63 4matic Plus,15.0,Standard Sport Utility Vehicle 4WD
2022,Mercedes-Benz,AMG GT 43 4matic Plus,21.0,Compact Cars
2022,Mercedes-Benz,AMG GT 53 4matic Plus,21.0,Compact Cars
2022,Mercedes-Benz,AMG SL55 4matic Plus,16.0,Minicompact Cars
2022,Mercedes-Benz,AMG SL63 4matic Plus,16.0,Minicompact Cars
2022,Mercedes-Benz,C300,29.0,Compact Cars
2022,Mercedes-Benz,C300 4matic,27.0,Compact Cars
2022,Mercedes-Benz,C300 4matic Convertible,24.0,Subcompact Cars
2022,Mercedes-Benz,C300 4matic Coupe,25.0,Subcompact Cars
2022,Mercedes-Benz,C300 Convertible,24.0,Subcompact Cars
2022,Mercedes-Benz,C300 Coupe,25.0,Subcompact Cars
2022,Mercedes-Benz,CLA250,29.0,Compact Cars
2022,Mercedes-Benz,CLA250 4matic,27.0,Compact Cars
2022,Mercedes-Benz,CLS450 4matic,25.0,Compact Cars
2022,Mercedes-Benz,E350,26.0,Midsize Cars
2022,Mercedes-Benz,E350 4matic,24.0,Midsize Cars
2022,Mercedes-Benz,E450 4matic,25.0,Midsize Cars
2022,Mercedes-Benz,E450 4matic All-Terrain (wagon),24.0,Midsize Station Wagons
2022,Mercedes-Benz,E450 4matic Convertible,24.0,Subcompact Cars
2022,Mercedes-Benz,E450 4matic Coupe,24.0,Subcompact Cars
2022,Mercedes-Benz,E450 Convertible,25.0,Subcompact Cars
2022,Mercedes-Benz,E450 Coupe,25.0,Subcompact Cars
2022,Mercedes-Benz,EQB 300 4matic,101.0,Small Sport Utility Vehicle 4WD
2022,Mercedes-Benz,EQB 350 4matic,96.0,Small Sport Utility Vehicle 4WD
2022,Mercedes-Benz,EQS 450 Plus,97.0,Large Cars
2022,Mercedes-Benz,EQS 580 4matic,95.0,Large Cars
2022,Mercedes-Benz,G550,16.0,Standard Sport Utility Vehicle 4WD
2022,Mercedes-Benz,GLA250,28.0,Special Purpose Vehicle 2WD
2022,Mercedes-Benz,GLA250 4matic,26.0,Small Sport Utility Vehicle 4WD
2022,Mercedes-Benz,GLB250,27.0,Special Purpose Vehicle 2WD
2022,Mercedes-Benz,GLB250 4matic,25.0,Small Sport Utility Vehicle 4WD
2022,Mercedes-Benz,GLC300,24.0,Small Sport Utility Vehicle 2WD
2022,Mercedes-Benz,GLC300 4matic,24.0,Small Sport Utility Vehicle 4WD
2022,Mercedes-Benz,GLC300 4matic Coupe,23.0,Small Sport Utility Vehicle 4WD
2022,Mercedes-Benz,GLE350,22.0,Small Sport Utility Vehicle 4WD
2022,Mercedes-Benz,GLE350 4matic,22.0,Small Sport Utility Vehicle 4WD
2022,Mercedes-Benz,GLE450 4matic,22.0,Standard Sport Utility Vehicle 4WD
2022,Mercedes-Benz,GLE580 4matic,18.0,Standard Sport Utility Vehicle 4WD
2022,Mercedes-Benz,GLS450 4matic,20.0,Standard Sport Utility Vehicle 4WD
2022,Mercedes-Benz,GLS580 4matic,18.0,Standard Sport Utility Vehicle 4WD
2022,Mercedes-Benz,GLS600 4matic Maybach,17.0,Standard Sport Utility Vehicle 4WD
2022,Mercedes-Benz,Maybach S680 4matic,15.0,Large Cars
2022,Mercedes-Benz,Metris (Cargo Van),21.0,Special Purpose Vehicle 2WD
2022,Mercedes-Benz,"Metris (Cargo Van, LWB)",21.0,Special Purpose Vehicle 2WD
2022,Mercedes-Benz,Metris (Passenger Van),19.0,Special Purpose Vehicle 2WD
2022,Mercedes-Benz,Metris (US Postal Long),22.0,Special Purpose Vehicle 2WD
2022,Mercedes-Benz,Metris (US Postal),22.0,Special Purpose Vehicle 2WD
2022,Mercedes-Benz,S500 4matic,24.0,Large Cars
2022,Mercedes-Benz,S580 4matic,19.0,Large Cars
2022,Mercedes-Benz,S580 4matic Maybach,18.0,Large Cars
2022,Mitsubishi,Eclipse Cross 2WD,26.0,Small Sport Utility Vehicle 2WD
2022,Mitsubishi,Eclipse Cross 4WD,25.0,Small Sport Utility Vehicle 4WD
2022,Mitsubishi,Eclipse Cross ES 2WD,27.0,Small Sport Utility Vehicle 2WD
2022,Mitsubishi,Eclipse Cross ES 4WD,26.0,Small Sport Utility Vehicle 4WD
2022,Mitsubishi,Mirage,37.5,Compact Cars
2022,Mitsubishi,Mirage G4,36.0,Compact Cars
2022,Mitsubishi,Outlander 2WD,27.0,Small Sport Utility Vehicle 2WD
2022,Mitsubishi,Outlander 4WD,26.0,Small Sport Utility Vehicle 4WD
2022,Mitsubishi,Outlander PHEV,26.0,Small Sport Utility Vehicle 4WD
2022,Mitsubishi,Outlander Sport 2WD,26.0,Small Sport Utility Vehicle 2WD
2022,Mitsubishi,Outlander Sport 4WD,25.5,Small Sport Utility Vehicle 4WD
2022,Nissan,Altima,32.0,Midsize Cars
2022,Nissan,Altima AWD,30.0,Midsize Cars
2022,Nissan,Altima AWD SR/Platinum,29.0,Midsize Cars
2022,Nissan,Altima SR,30.0,Midsize Cars
2022,Nissan,Altima SV/SL,31.0,Midsize Cars
2022,Nissan,Armada 2WD,16.0,Standard Sport Utility Vehicle 2WD
2022,Nissan,Armada 4WD,15.0,Standard Sport Utility Vehicle 4WD
2022,Nissan,Frontier 2WD,20.0,Standard Pickup Trucks 2WD
2022,Nissan,Frontier 4WD,19.0,Standard Pickup Trucks 4WD
2022,Nissan,Kicks,33.0,Midsize Cars
2022,Nissan,Leaf (40 kW-hr battery pack),111.0,Midsize Cars
2022,Nissan,Leaf (62 kW-hr battery pack),108.0,Midsize Cars
2022,Nissan,Leaf SV/SL (62 kW-hr battery pack),104.0,Midsize Cars
2022,Nissan,Maxima,24.0,Midsize Cars
2022,Nissan,Murano AWD,22.0,Midsize Station Wagons
2022,Nissan,Murano FWD,23.0,Midsize Station Wagons
2022,Nissan,Pathfinder 2WD,23.0,Small Sport Utility Vehicle 2WD
2022,Nissan,Pathfinder 4WD,23.0,Small Sport Utility Vehicle 4WD
2022,Nissan,Pathfinder 4WD Platinum,22.0,Standard Sport Utility Vehicle 4WD
2022,Nissan,Rogue AWD,31.0,Small Sport Utility Vehicle 4WD
2022,Nissan,Rogue AWD SL/Platinum,31.0,Small Sport Utility Vehicle 4WD
2022,Nissan,Rogue FWD,33.0,Small Sport Utility Vehicle 2WD
2022,Nissan,Rogue FWD SL/Platinum,32.0,Small Sport Utility Vehicle 2WD
2022,Nissan,Rogue Sport,28.0,Small Station Wagons
2022,Nissan,Rogue Sport AWD,27.0,Small Station Wagons
2022,Nissan,Sentra,33.0,Midsize Cars
2022,Nissan,Sentra SR,32.0,Midsize Cars
2022,Nissan,Titan 2WD,18.0,Standard Pickup Trucks 2WD
2022,Nissan,Titan 4WD,18.0,Standard Pickup Trucks 4WD
2022,Nissan,Titan 4WD PRO4X,17.0,Standard Pickup Trucks 4WD
2022,Nissan,Versa,32.5,Compact Cars
2022,Polestar,2 Dual Motor,89.0,Midsize Cars
2022,Polestar,2 Single Motor,107.0,Midsize Cars
2022,Porsche,718 Boxster,23.0,Two Seaters
2022,Porsche,718 Boxster GTS,20.0,Two Seaters
2022,Porsche,718 Boxster S,21.5,Two Seaters
2022,Porsche,718 Boxster T,22.5,Two Seaters
2022,Porsche,718 Cayman,23.0,Two Seaters
2022,Porsche,718 Cayman GT4,19.5,Two Seaters
2022,Porsche,718 Cayman GTS,20.0,Two Seaters
2022,Porsche,718 Cayman S,21.5,Two Seaters
2022,Porsche,718 Cayman T,22.5,Two Seaters
2022,Porsche,718 Spyder,19.5,Two Seaters
2022,Porsche,911 Carrera,20.0,Minicompact Cars
2022,Porsche,911 Carrera 4,20.0,Minicompact Cars
2022,Porsche,911 Carrera 4 Cabriolet,20.0,Minicompact Cars
2022,Porsche,911 Carrera 4 GTS,19.0,Minicompact Cars
2022,Porsche,911 Carrera 4 GTS Cabriolet,19.0,Minicompact Cars
2022,Porsche,911 Carrera 4S,20.0,Minicompact Cars
2022,Porsche,911 Carrera 4S Cabriolet,20.0,Minicompact Cars
2022,Porsche,911 Carrera Cabriolet,20.0,Minicompact Cars
2022,Porsche,911 Carrera GTS,19.5,Minicompact Cars
2022,Porsche,911 Carrera GTS Cabriolet,19.5,Minicompact Cars
2022,Porsche,911 Carrera S,20.5,Minicompact Cars
2022,Porsche,911 Carrera S Cabriolet,20.0,Minicompact Cars
2022,Porsche,911 GT3,16.0,Two Seaters
2022,Porsche,911 GT3 Touring,16.0,Two Seaters
2022,Porsche,911 Targa 4,20.0,Minicompact Cars
2022,Porsche,911 Targa 4 GTS,19.0,Minicompact Cars
2022,Porsche,911 Targa 4S,20.0,Minicompact Cars
2022,Porsche,911 Turbo,17.0,Minicompact Cars
2022,Porsche,911 Turbo Cabriolet,17.0,Minicompact Cars
2022,Porsche,911 Turbo S,17.0,Minicompact Cars
2022,Porsche,911 Turbo S Cabriolet,17.0,Minicompact Cars
2022,Porsche,Cayenne,19.0,Standard Sport Utility Vehicle 4WD
2022,Porsche,Cayenne / Cayenne Coupe,19.0,Standard Sport Utility Vehicle 4WD
2022,Porsche,Cayenne GTS,17.0,Standard Sport Utility Vehicle 4WD
2022,Porsche,Cayenne GTS Coupe,17.0,Standard Sport Utility Vehicle 4WD
2022,Porsche,Cayenne S,18.0,Standard Sport Utility Vehicle 4WD
2022,Porsche,Cayenne S Coupe,18.0,Standard Sport Utility Vehicle 4WD
2022,Porsche,Cayenne Turbo,16.0,Standard Sport Utility Vehicle 4WD
2022,Porsche,Cayenne Turbo Coupe,17.0,Standard Sport Utility Vehicle 4WD
2022,Porsche,Cayenne Turbo GT Coupe,16.0,Standard Sport Utility Vehicle 4WD
2022,Porsche,Cayenne Turbo S/Coupe E-Hybrid,18.0,Standard Sport Utility Vehicle 4WD
2022,Porsche,Cayenne/Coupe E-Hybrid,21.0,Standard Sport Utility Vehicle 4WD
2022,Porsche,Macan,21.0,Small Sport Utility Vehicle 4WD
